,S,E,I,R,country,date,CountryCode,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,Unnamed: 34
949,5850342,469.0,629.0,215.0,singapore,2020-03-30,SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.0,3.0,,	
950,5850342,509.0,648.0,231.0,singapore,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,5850342,547.0,683.0,243.0,singapore,2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,5850342,602.0,752.0,248.0,singapore,2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,5850342,629.0,779.0,270.0,singapore,2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,5850342,648.0,827.0,287.0,singapore,2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,5850342,683.0,886.0,303.0,singapore,2020-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,5850342,752.0,983.0,326.0,singapore,2020-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,5850342,779.0,1025.0,350.0,singapore,2020-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,5850342,827.0,1098.0,383.0,singapore,2020-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,5850342,886.0,1211.0,412.0,singapore,2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,7496981,0.0,0.0,1.0,hong kong,2020-02-10,HKG,2.0,1.0,,2.0,1.0,the special work arrangement for government departments will be extended until February 16 in order to reduce social contacts and the risk of the spread of the novel coronavirus in the community. https://www.info.gov.hk/gia/general/202002/07/P2020020700569.htm,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
961,7496981,0.0,0.0,1.0,hong kong,2020-02-11,HKG,2.0,1.0,,2.0,1.0,the special work arrangement for government departments will be extended until February 16 in order to reduce social contacts and the risk of the spread of the novel coronavirus in the community. https://www.info.gov.hk/gia/general/202002/07/P2020020700569.htm,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
962,7496981,0.0,0.0,1.0,hong kong,2020-02-12,HKG,2.0,1.0,,2.0,1.0,the special work arrangement for government departments will be extended until February 16 in order to reduce social contacts and the risk of the spread of the novel coronavirus in the community. https://www.info.gov.hk/gia/general/202002/07/P2020020700569.htm,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
963,7496981,0.0,0.0,2.0,hong kong,2020-02-13,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until February 16 in order to reduce social contacts and the risk of the spread of the novel coronavirus in the community. https://www.info.gov.hk/gia/general/202002/07/P2020020700569.htm,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
964,7496981,0.0,0.0,2.0,hong kong,2020-02-14,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until February 16 in order to reduce social contacts and the risk of the spread of the novel coronavirus in the community. https://www.info.gov.hk/gia/general/202002/07/P2020020700569.htm,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
965,7496981,0.0,0.0,2.0,hong kong,2020-02-15,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until February 16 in order to reduce social contacts and the risk of the spread of the novel coronavirus in the community. https://www.info.gov.hk/gia/general/202002/07/P2020020700569.htm,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
966,7496981,0.0,0.0,3.0,hong kong,2020-02-16,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until February 16 in order to reduce social contacts and the risk of the spread of the novel coronavirus in the community. https://www.info.gov.hk/gia/general/202002/07/P2020020700569.htm,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
967,7496981,0.0,0.0,3.0,hong kong,2020-02-17,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
968,7496981,0.0,0.0,6.0,hong kong,2020-02-18,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
969,7496981,0.0,0.0,7.0,hong kong,2020-02-19,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
970,7496981,0.0,0.0,8.0,hong kong,2020-02-20,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until March 1 [https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm],2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
971,7496981,0.0,0.0,8.0,hong kong,2020-02-21,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until March 1 [https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm],2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,"The Hong Kong Special Administrative Region (HKSAR) Government today (February 21) launched a Telegram channel, 'Hong Kong Anti-epidemic Information Channel', to disseminate the Government's information on COVID-19 in a more direct and speedy way. In addition, the Government has, since early February, made use of various online platforms to centrally disseminate anti-epidemic information, including an Interactive Map Dashboard (Dashboard) and a thematic website, with a view to updating the public on the relevant information. [https://www.info.gov.hk/gia/general/202002/21/P2020022100782.htm#:~:text=The%20Hong%20Kong%20Special%20Administrative,more%20direct%20and%20speedy%20way.]",1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,2170012300.0,HK$16.9 billion - https://www.legco.gov.hk/yr19-20/english/fc/fc/papers/f19-46e.pdf,2.0,,1308494000.0,HK$10.19 billion - https://www.legco.gov.hk/yr19-20/english/fc/fc/papers/f19-46e.pdf,0.0,,,,81.0,	
972,7496981,0.0,0.0,13.0,hong kong,2020-02-22,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until March 1 [https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm],2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,non-Hong Kong residents travelling from Korea and those who have been to the country in the past 14 days will be barred from entering Hong Kong. https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3052048/coronavirus-major-hong-kong-tour-firm-axes-seoul,0.0,,2.0,,0.0,,0.0,,,,81.0,	
973,7496981,0.0,0.0,14.0,hong kong,2020-02-23,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until March 1 [https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm],2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
974,7496981,0.0,0.0,14.0,hong kong,2020-02-24,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until March 1 [https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm],2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
975,7496981,0.0,0.0,20.0,hong kong,2020-02-25,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until March 1 [https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm],2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
976,7496981,0.0,0.0,20.0,hong kong,2020-02-26,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until March 1 [https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm],2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
977,7496981,0.0,0.0,20.0,hong kong,2020-02-27,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until March 1 [https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm],2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
978,7496981,0.0,73.0,20.0,hong kong,2020-02-28,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until March 1 [https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm],2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,Department Health's Port Health Division will issue quarantine orders under the Prevention and Control of Disease Regulation ,0.0,,2.0,,0.0,,0.0,,,,81.0,	
979,7496981,0.0,61.0,32.0,hong kong,2020-02-29,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until March 1 [https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm],2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
980,7496981,0.0,62.0,38.0,hong kong,2020-03-01,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],2.0,1.0,the special work arrangement for government departments will be extended until March 1 [https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm],2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,81.0,	
981,7496981,0.0,62.0,38.0,hong kong,2020-03-02,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,Government bureaux/departments gradually resumed more public services today (March 2) in a smooth and orderly manner. [https://www.info.gov.hk/gia/general/202003/02/P2020030200737.htm],2.0,1.0,2020 Bun Carnival cancelled. https://www.info.gov.hk/gia/general/202003/02/P2020030200410.htm?fontSize=2,0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,67.0,	
982,7496981,73.0,62.0,39.0,hong kong,2020-03-03,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,2.0,,0.0,,0.0,,,,67.0,	
983,7496981,61.0,64.0,39.0,hong kong,2020-03-04,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,1.5,https://www.hkma.gov.hk/eng/news-and-media/press-releases/2020/03/20200304-3/,0.0,,0.0,,,,67.0,	
984,7496981,62.0,66.0,39.0,hong kong,2020-03-05,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,1.5,,0.0,,0.0,,,,67.0,	
985,7496981,62.0,55.0,53.0,hong kong,2020-03-06,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,1.5,,0.0,,0.0,,,,67.0,	
986,7496981,62.0,55.0,53.0,hong kong,2020-03-07,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,1.5,,0.0,,0.0,,,,67.0,	
987,7496981,64.0,53.0,62.0,hong kong,2020-03-08,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,1.5,,0.0,,0.0,,,,67.0,	
988,7496981,66.0,54.0,62.0,hong kong,2020-03-09,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,1.5,,0.0,,0.0,,,,67.0,	
989,7496981,55.0,59.0,62.0,hong kong,2020-03-10,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,Department Health's Port Health Division officers will issue quarantine orders under the Prevention and Control of Disease Re,0.0,,1.5,,0.0,,0.0,,,,67.0,	
990,7496981,55.0,63.0,63.0,hong kong,2020-03-11,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,1.5,,0.0,,0.0,,,,67.0,	
991,7496981,53.0,50.0,80.0,hong kong,2020-03-12,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,1.5,,0.0,,0.0,,,,67.0,	
992,7496981,54.0,51.0,81.0,hong kong,2020-03-13,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,1.5,,0.0,,0.0,,,,67.0,	
993,7496981,59.0,57.0,85.0,hong kong,2020-03-14,HKG,2.0,1.0,classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm],0.0,0.0,,2.0,1.0,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0.0,0.0,,1.0,1.0,,1.0,1.0,Government urged all sectors to step up efforts in reducing social contacts and appealed to the public to stay at home as far as possible.  [https://www.info.gov.hk/gia/general/202002/08/P2020020800612.htm],3.0,,0.0,,1.5,,0.0,,0.0,,,,67.0,	
